YYYYMM,dry.obs,normal.obs,monsoon.obs,Year,Month,region,lead_date,dry.for,normal.for,monsoon.for,lead_month,Date,Glen_Hoover,Parker_Imperial,Imperial_Mex,Total_Below_Parker
199210,20,10,1,1992,10,AZ_West,199210,23.08,7.28,0.64,05,1992-10-31T00:00:00Z,106323.26,-15058.04,16068.22,1010.1799999999985
199210,20,10,1,1992,10,AZ_West,199210,21.24,9.24,0.52,06,1992-10-31T00:00:00Z,106323.26,-15058.04,16068.22,1010.1799999999985
199210,20,10,1,1992,10,AZ_West,199210,22.12,6.92,0.96,07,1992-10-31T00:00:00Z,106323.26,-15058.04,16068.22,1010.1799999999985
199210,20,10,1,1992,10,AZ_West,199210,20.28,9.36,1.36,08,1992-10-31T00:00:00Z,106323.26,-15058.04,16068.22,1010.1799999999985
199306,25,5,0,1993,6,AZ_West,199306,21.88,7.76,0.36,04,1993-06-30T00:00:00Z,28838.35,-51929.76,-26186.73,-78116.49
199306,25,5,0,1993,6,AZ_West,199306,22.2,7.24,0.56,05,1993-06-30T00:00:00Z,28838.35,-51929.76,-26186.73,-78116.49
199306,25,5,0,1993,6,AZ_West,199306,15.92,13.16,0.92,06,1993-06-30T00:00:00Z,28838.35,-51929.76,-26186.73,-78116.49
199307,6,25,0,1993,7,AZ_West,199307,9.76,15.44,5.8,04,1993-07-31T00:00:00Z,-11721.29,-48567.13,-10608.31,-59175.439999999995
199307,6,25,0,1993,7,AZ_West,199307,8.44,15.96,6.6,05,1993-07-31T00:00:00Z,-11721.29,-48567.13,-10608.31,-59175.439999999995
199307,6,25,0,1993,7,AZ_West,199307,6.96,14.6,9.44,06,1993-07-31T00:00:00Z,-11721.29,-48567.13,-10608.31,-59175.439999999995
199307,6,25,0,1993,7,AZ_West,199307,9.24,17.28,3.48,07,1993-07-31T00:00:00Z,-11721.29,-48567.13,-10608.31,-59175.439999999995
199308,0,18,13,1993,8,AZ_West,199308,4.44,17.04,9.52,04,1993-08-31T00:00:00Z,78183.64,-37121.29,-3949.75,-41071.04
199308,0,18,13,1993,8,AZ_West,199308,1.68,13.32,16,05,1993-08-31T00:00:00Z,78183.64,-37121.29,-3949.75,-41071.04
199308,0,18,13,1993,8,AZ_West,199308,2.36,11.96,16.68,06,1993-08-31T00:00:00Z,78183.64,-37121.29,-3949.75,-41071.04
199308,0,18,13,1993,8,AZ_West,199308,4.44,17,9.56,07,1993-08-31T00:00:00Z,78183.64,-37121.29,-3949.75,-41071.04
199308,0,18,13,1993,8,AZ_West,199308,3.6,18.96,7.44,08,1993-08-31T00:00:00Z,78183.64,-37121.29,-3949.75,-41071.04
199309,17,12,1,1993,9,AZ_West,199309,11.28,14.04,4.68,04,1993-09-30T00:00:00Z,75938.59,-31333.58,-12903.62,-44237.200000000004
199309,17,12,1,1993,9,AZ_West,199309,9.56,14.68,5.76,05,1993-09-30T00:00:00Z,75938.59,-31333.58,-12903.62,-44237.200000000004
199309,17,12,1,1993,9,AZ_West,199309,10.32,13.16,6.52,06,1993-09-30T00:00:00Z,75938.59,-31333.58,-12903.62,-44237.200000000004
199309,17,12,1,1993,9,AZ_West,199309,9.32,14.52,7.16,07,1993-09-30T00:00:00Z,75938.59,-31333.58,-12903.62,-44237.200000000004
199309,17,12,1,1993,9,AZ_West,199309,9.36,14.92,6.72,08,1993-09-30T00:00:00Z,75938.59,-31333.58,-12903.62,-44237.200000000004
199310,18,13,0,1993,10,AZ_West,199310,23.68,6.92,0.4,04,1993-10-31T00:00:00Z,77033.66,-8187.28,-167.36,-8354.64
199310,18,13,0,1993,10,AZ_West,199310,21.28,9.08,0.64,05,1993-10-31T00:00:00Z,77033.66,-8187.28,-167.36,-8354.64
199310,18,13,0,1993,10,AZ_West,199310,21.28,8.96,0.76,06,1993-10-31T00:00:00Z,77033.66,-8187.28,-167.36,-8354.64
199310,18,13,0,1993,10,AZ_West,199310,21.68,7.8,0.52,07,1993-10-31T00:00:00Z,77033.66,-8187.28,-167.36,-8354.64
199310,18,13,0,1993,10,AZ_West,199310,22.28,8.08,0.64,08,1993-10-31T00:00:00Z,77033.66,-8187.28,-167.36,-8354.64
199406,25,5,0,1994,6,AZ_West,199406,21.6,8.08,0.32,04,1994-06-30T00:00:00Z,-1937.38,-183623.43,-3349.13,-186972.56
199406,25,5,0,1994,6,AZ_West,199406,23.96,5.6,0.44,05,1994-06-30T00:00:00Z,-1937.38,-183623.43,-3349.13,-186972.56
199406,25,5,0,1994,6,AZ_West,199406,22.68,6.08,1.24,06,1994-06-30T00:00:00Z,-1937.38,-183623.43,-3349.13,-186972.56
199407,14,14,3,1994,7,AZ_West,199407,7,15.6,8.4,04,1994-07-31T00:00:00Z,19042.34,-182991.97,-7644.45,-190636.42
199407,14,14,3,1994,7,AZ_West,199407,7.6,16.12,7.28,05,1994-07-31T00:00:00Z,19042.34,-182991.97,-7644.45,-190636.42
199407,14,14,3,1994,7,AZ_West,199407,5.96,17.84,7.2,06,1994-07-31T00:00:00Z,19042.34,-182991.97,-7644.45,-190636.42
199407,14,14,3,1994,7,AZ_West,199407,15.72,9.2,5.08,07,1994-07-31T00:00:00Z,19042.34,-182991.97,-7644.45,-190636.42
199408,1,17,13,1994,8,AZ_West,199408,2.08,15.56,13.36,04,1994-08-31T00:00:00Z,37627.94,-39379.91,-945.98,-40325.89000000001
199408,1,17,13,1994,8,AZ_West,199408,2,15.08,13.92,05,1994-08-31T00:00:00Z,37627.94,-39379.91,-945.98,-40325.89000000001
199408,1,17,13,1994,8,AZ_West,199408,2.16,15.92,12.92,06,1994-08-31T00:00:00Z,37627.94,-39379.91,-945.98,-40325.89000000001
199408,1,17,13,1994,8,AZ_West,199408,2.52,15.72,12.76,07,1994-08-31T00:00:00Z,37627.94,-39379.91,-945.98,-40325.89000000001
